Clements_genus,Clements_species,Clements_subspecies,Clements_binomial,Clements_trinomial,Harvey_tipnamecodes,Harvey_matrix.species,Harvey_matrix.subspecies,Harvey_Clements_species,Taxonomic_Comments,Migratory_status,Direction,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Doublechecked,Doublechecked by MM
Poecilotriccus,senex,NA,Poecilotriccus senex,Poecilotriccus senex,Poeci_senex_L1987B; Poeci_senex_L86191,Poecilotriccus senex,?,Poecilotriccus_senex,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Poecilotriccus,sylvia,griseolus,Poecilotriccus sylvia,Poecilotriccus sylvia griseolus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Poecilotriccus,sylvia,schistaceiceps,Poecilotriccus sylvia,Poecilotriccus sylvia schistaceiceps,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Poecilotriccus,sylvia,schulzi,Poecilotriccus sylvia,Poecilotriccus sylvia schulzi,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Poecilotriccus,sylvia,superciliaris,Poecilotriccus sylvia,Poecilotriccus sylvia superciliaris,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Poecilotriccus,sylvia,sylvia,Poecilotriccus sylvia,Poecilotriccus sylvia sylvia,Poeci_sylvia_L48537,Poecilotriccus sylvia,sylvia,Poecilotriccus_sylvia,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Polioxolmis,rufipennis,bolivianus,Polioxolmis rufipennis,Polioxolmis rufipennis bolivianus,NA,NA,NA,NA,Genus is Cnemarchus on BOW,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Polioxolmis,rufipennis,rufipennis,Polioxolmis rufipennis,Polioxolmis rufipennis rufipennis,Poliox_rufnis_K19488,Polioxolmis rufipennis,rufipennis,Polioxolmis_rufipennis,Genus is Cnemarchus on BOW,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Polystictus,pectoralis,bogotensis,Polystictus pectoralis,Polystictus pectoralis bogotensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Polystictus,pectoralis,brevipennis,Polystictus pectoralis,Polystictus pectoralis brevipennis,Polyst_peclis_YPM137548,Polystictus pectoralis,brevipennis,Polystictus_pectoralis,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Polystictus,pectoralis,pectoralis,Polystictus pectoralis,Polystictus pectoralis pectoralis,Polyst_peclis_L38120,Polystictus pectoralis,pectoralis,Polystictus_pectoralis,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"apparently an austral migrant, as records in S seasonal, elsewhere resident",1,1
Polystictus,superciliaris,NA,Polystictus superciliaris,Polystictus superciliaris,Polyst_supcil_MPEGDZ6285,Polystictus superciliaris,-,Polystictus_superciliaris,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pseudelaenia,leucospodia,NA,Pseudelaenia leucospodia,Pseudelaenia leucospodia,Pseulae_leupod_L5200,Pseudelaenia leucospodia,leucospodia,Pseudelaenia_leucospodia,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pseudocolopteryx,acutipennis,NA,Pseudocolopteryx acutipennis,Pseudocolopteryx acutipennis,Pseucol_acuti_L37915,Pseudocolopteryx acutipennis,-,Pseudocolopteryx_acutipennis,,directional migratory,austral,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"many popltns appear to be migratory, moving N along mountains or into adjacent lowlands during the austral winter",1,1
Pseudocolopteryx,citreola,NA,Pseudocolopteryx citreola,Pseudocolopteryx citreola,Pseucol_citre_FMNH316706,Pseudocolopteryx citreola,,Pseudocolopteryx_citreola,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Pseudocolopteryx,dinelliana,NA,Pseudocolopteryx dinelliana,Pseudocolopteryx dinelliana,Pseucol_dinel_A270377,Pseudocolopteryx dinelliana,-,Pseudocolopteryx_dinelliana,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Pseudocolopteryx,flaviventris,NA,Pseudocolopteryx flaviventris,Pseudocolopteryx flaviventris,Pseucol_flaviven_MPEGCMN37,Pseudocolopteryx flaviventris,-,Pseudocolopteryx_flaviventris,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,popltns in extreme S migrate N,1,1
Pseudocolopteryx,sclateri,NA,Pseudocolopteryx sclateri,Pseudocolopteryx sclateri,Pseucol_scleri_L38161,Pseudocolopteryx sclateri,-,Pseudocolopteryx_sclateri,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"resident, in past was thought to be an austral migrant",1,1
Pseudotriccus,pelzelni,annectens,Pseudotriccus pelzelni,Pseudotriccus pelzelni annectens,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pseudotriccus,pelzelni,berlepschi,Pseudotriccus pelzelni,Pseudotriccus pelzelni berlepschi,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pseudotriccus,pelzelni,pelzelni,Pseudotriccus pelzelni,Pseudotriccus pelzelni pelzelni,Pseutri_pelzel_H243,Pseudotriccus pelzelni,pelzelni,Pseudotriccus_pelzelni,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pseudotriccus,pelzelni,peruvianus,Pseudotriccus pelzelni,Pseudotriccus pelzelni peruvianus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pseudotriccus,ruficeps,NA,Pseudotriccus ruficeps,Pseudotriccus ruficeps,Pseutri_rufcep_IAvHBT2565; Pseutri_rufcep_KU17044; Pseutri_rufcep_L44085,Pseudotriccus ruficeps,?,Pseudotriccus_ruficeps,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pseudotriccus,simplex,NA,Pseudotriccus simplex,Pseudotriccus simplex,Pseutri_simplex_L22793,Pseudotriccus simplex,-,Pseudotriccus_simplex,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,ardens,Pyrocephalus rubinus,Pyrocephalus rubinus ardens,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,blatteus,Pyrocephalus rubinus,Pyrocephalus rubinus blatteus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,cocachacrae,Pyrocephalus rubinus,Pyrocephalus rubinus cocachacrae,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,dubius,Pyrocephalus rubinus,Pyrocephalus rubinus dubius,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,flammeus,Pyrocephalus rubinus,Pyrocephalus rubinus flammeus,Pyroce_rubnus_LSUMZ37157,Pyrocephalus rubinus,?,Pyrocephalus_rubinus,,directional migratory,boreal,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,N populations winter S of breeding range to Central America; Fall downslope movement of resident populations known.,1,1
Pyrocephalus,rubinus,major,Pyrocephalus rubinus,Pyrocephalus rubinus major,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,mexicanus,Pyrocephalus rubinus,Pyrocephalus rubinus mexicanus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,nanus,Pyrocephalus rubinus,Pyrocephalus rubinus nanus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,obscurus,Pyrocephalus rubinus,Pyrocephalus rubinus obscurus,Pyroce_rubnus_LSUMZ49608,Pyrocephalus rubinus,?,Pyrocephalus_rubinus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,pinicola,Pyrocephalus rubinus,Pyrocephalus rubinus pinicola,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,piurae,Pyrocephalus rubinus,Pyrocephalus rubinus piurae,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrocephalus,rubinus,rubinus,Pyrocephalus rubinus,Pyrocephalus rubinus rubinus,Pyroce_rubnus_GAMA1,Pyrocephalus rubinus,rubinus,Pyrocephalus_rubinus,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Pyrocephalus,rubinus,saturatus,Pyrocephalus rubinus,Pyrocephalus rubinus saturatus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrrhomyias,cinnamomeus,assimilis,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus assimilis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrrhomyias,cinnamomeus,cinnamomeus,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus cinnamomeus,Pyrrho_cinmeus_L8072,Pyrrhomyias cinnamomeus,cinnamomeus,Pyrrhomyias_cinnamomeus,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,In N Argentina apparently absent during winter,1,1
Pyrrhomyias,cinnamomeus,pariae,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus pariae,Pyrrho_cinmeus_FMNH262783,Pyrrhomyias cinnamomeus,pariae,Pyrrhomyias_cinnamomeus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrrhomyias,cinnamomeus,pyrrhopterus,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus pyrrhopterus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrrhomyias,cinnamomeus,spadix,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus spadix,Pyrrho_cinmeus_AMNH388114,Pyrrhomyias cinnamomeus,,Pyrrhomyias_cinnamomeus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Pyrrhomyias,cinnamomeus,vieillotioides,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus vieillotioides,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Ramphotrigon,fuscicauda,NA,Ramphotrigon fuscicauda,Ramphotrigon fuscicauda,Rampho_fuscau_L18539,Ramphotrigon fuscicauda,-,Ramphotrigon_fuscicauda,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Ramphotrigon,megacephalum,bolivianum,Ramphotrigon megacephalum,Ramphotrigon megacephalum bolivianum,Rampho_megpha_LSUMZ10867,Ramphotrigon megacephalum,Amazonia,Ramphotrigon_megacephalum,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Ramphotrigon,megacephalum,megacephalum,Ramphotrigon megacephalum,Ramphotrigon megacephalum megacephalum,Rampho_megpha_MPEGSC136,Ramphotrigon megacephalum,megacephalum,Ramphotrigon_megacephalum,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Ramphotrigon,megacephalum,pectorale,Ramphotrigon megacephalum,Ramphotrigon megacephalum pectorale,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Ramphotrigon,megacephalum,venezuelense,Ramphotrigon megacephalum,Ramphotrigon megacephalum venezuelense,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,1,1
Ramphotrigon,ruficauda,NA,Ramphotrigon ruficauda,Ramphotrigon ruficauda,Rampho_rufuda_L18391,Ramphotrigon ruficauda,-,Ramphotrigon_ruficauda,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,brevirostris,brevirostris,Rhynchocyclus brevirostris,Rhynchocyclus brevirostris brevirostris,Rhynch_breviro_L28211,Rhynchocyclus brevirostris,brevirostris,Rhynchocyclus_brevirostris,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,brevirostris,hellmayri,Rhynchocyclus brevirostris,Rhynchocyclus brevirostris hellmayri,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,brevirostris,pallidus,Rhynchocyclus brevirostris,Rhynchocyclus brevirostris pallidus,NA,NA,NA,NA,,dispersive migratory,elevational,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,1,1
Rhynchocyclus,fulvipectus,NA,Rhynchocyclus fulvipectus,Rhynchocyclus fulvipectus,Rhynch_fultus_L43821,Rhynchocyclus fulvipectus,-,Rhynchocyclus_fulvipectus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,aequinoctialis,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus aequinoctialis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,bardus,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus bardus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,flavus,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus flavus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,guianensis,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus guianensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,jelambianus,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus jelambianus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,mirus,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus mirus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,olivaceus,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus olivaceus,Rhynch_olieus_GCPE76,Rhynchocyclus olivaceus,olivaceus,Rhynchocyclus_olivaceus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,sordidus,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus sordidus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,olivaceus,tamborensis,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus tamborensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhynchocyclus,pacificus,NA,Rhynchocyclus pacificus,Rhynchocyclus pacificus,Rhynch_paccus_ANS17359,Rhynchocyclus pacificus,-,Rhynchocyclus_pacificus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably resident,1,1
Rhytipterna,holerythra,holerythra,Rhytipterna holerythra,Rhytipterna holerythra holerythra,Rhytip_holery_LSUMZ52898,Rhytipterna holerythra,holerythra,Rhytipterna_holerythra,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhytipterna,holerythra,rosenbergi,Rhytipterna holerythra,Rhytipterna holerythra rosenbergi,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhytipterna,immunda,NA,Rhytipterna immunda,Rhytipterna immunda,Rhytip_immunda_SB11003,Rhytipterna immunda,-,Rhytipterna_immunda,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhytipterna,simplex,frederici,Rhytipterna simplex,Rhytipterna simplex frederici,Rhytip_simplex_KU1272,Rhytipterna simplex,frederici,Rhytipterna_simplex,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Rhytipterna,simplex,simplex,Rhytipterna simplex,Rhytipterna simplex simplex,Rhytip_simplex_GSB23,Rhytipterna simplex,simplex,Rhytipterna_simplex,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Satrapa,icterophrys,NA,Satrapa icterophrys,Satrapa icterophrys,Satrapa_icter_K9896,Satrapa icterophrys,-,Satrapa_icterophrys,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"austral migrant, retreats N from S breeding areas, generally winters close to equator",1,1
Sayornis,nigricans,amnicola,Sayornis nigricans,Sayornis nigricans amnicola,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sayornis,nigricans,angustirostris,Sayornis nigricans,Sayornis nigricans angustirostris,Sayorn_nigcan_LSUMZ38236,Sayornis nigricans,?,Sayornis_nigricans,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sayornis,nigricans,aquaticus,Sayornis nigricans,Sayornis nigricans aquaticus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sayornis,nigricans,latirostris,Sayornis nigricans,Sayornis nigricans latirostris,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sayornis,nigricans,nigricans,Sayornis nigricans,Sayornis nigricans nigricans,Sayorn_nigcan_W90854,Sayornis nigricans,nigricans,Sayornis_nigricans,,directional migratory,boreal,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,,1,1
Sayornis,nigricans,semiater,Sayornis nigricans,Sayornis nigricans semiater,NA,NA,NA,NA,,directional migratory,boreal,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"Partly migratory in north, where some breeding areas are evacuated during winter. Within areas occupied year-round, some localized movements may occur upsloope for breeding season (California) and downslope to lower elevations after breeding.",1,1
Sayornis,phoebe,NA,Sayornis phoebe,Sayornis phoebe,Sayorn_phoebe_A6230,Sayornis phoebe,-,Sayornis_phoebe,,directional migratory,boreal,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"partial migrant, N popltns migrate S",1,1
Sayornis,saya,quiescens,Sayornis saya,Sayornis saya quiescens,NA,NA,NA,NA,,directional migratory,boreal,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1
Sayornis,saya,saya,Sayornis saya,Sayornis saya saya,Sayorn_saya_L57523,Sayornis saya,saya,Sayornis_saya,,directional migratory,boreal,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1
Serpophaga,cinerea,cinerea,Serpophaga cinerea,Serpophaga cinerea cinerea,Serpop_cinrea_L22901,Serpophaga cinerea,cinerea,Serpophaga_cinerea,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Serpophaga,cinerea,grisea,Serpophaga cinerea,Serpophaga cinerea grisea,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Serpophaga,griseicapilla,NA,Serpophaga griseicapilla,Serpophaga griseicapilla,Serpop_grilla_MZU86172,Serpophaga griseicapilla,-,Serpophaga_griseicapilla,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Serpophaga,hypoleuca,hypoleuca,Serpophaga hypoleuca,Serpophaga hypoleuca hypoleuca,Serpop_hypleu_L43050,Serpophaga hypoleuca,hypoleuca,Serpophaga_hypoleuca,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, may move seasonally with water level changes",1,1
Serpophaga,hypoleuca,pallida,Serpophaga hypoleuca,Serpophaga hypoleuca pallida,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, may move seasonally with water level changes",1,1
Serpophaga,hypoleuca,venezuelana,Serpophaga hypoleuca,Serpophaga hypoleuca venezuelana,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"resident, may move seasonally with water level changes",1,1
Serpophaga,munda,NA,Serpophaga munda,Serpophaga munda,Serpop_munda_L38360,Serpophaga munda,-,Serpophaga_munda,,directional migratory,austral,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,descends to lower elevations and moves N and E in austral winter,1,1
Serpophaga,nigricans,NA,Serpophaga nigricans,Serpophaga nigricans,Serpop_nigcan_SB13623,Serpophaga nigricans,-,Serpophaga_nigricans,,resident,resident,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"uncertain, apparently resident over most of range but popltns in extreme S possibly migrate N after breeding",1,1
Serpophaga,subcristata,straminea,Serpophaga subcristata,Serpophaga subcristata straminea,Serpop_subata_Y101031,Serpophaga subcristata,straminea,Serpophaga_subcristata,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Serpophaga,subcristata,subcristata,Serpophaga subcristata,Serpophaga subcristata subcristata,NA,NA,NA,NA,,directional migratory,austral,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"partial migrant, but migratory habits still uncertain, some seasonal occurrences described",1,1
Sirystes,albocinereus,NA,Sirystes albocinereus,Sirystes albocinereus,Siryst_sibtor_L27464,Sirystes sibilator,albocinereus,Sirystes_albocinereus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sirystes,albogriseus,NA,Sirystes albogriseus,Sirystes albogriseus,Siryst_sibtor_L2140,Sirystes sibilator,albogriseus,Sirystes_albogriseus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sirystes,sibilator,atimastus,Sirystes sibilator,Sirystes sibilator atimastus,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sirystes,sibilator,sibilator,Sirystes sibilator,Sirystes sibilator sibilator,Siryst_sibtor_G258,Sirystes sibilator,sibilator,Sirystes_sibilator,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"mostly resident, possibly migratory in extreme SE but seemingly resident in neighbouring S areas",1,1
Sirystes,subcanescens,NA,Sirystes subcanescens,Sirystes subcanescens,Siryst_sibtor_L20206,Sirystes sibilator,subcanescens,Sirystes_subcanescens,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Stigmatura,budytoides,budytoides,Stigmatura budytoides,Stigmatura budytoides budytoides,Stigma_bud_L31591,Stigmatura budytoides,budytoides,Stigmatura_budytoides,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,1,1
Stigmatura,budytoides,flavocinerea,Stigmatura budytoides,Stigmatura budytoides flavocinerea,NA,NA,NA,NA,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"S popltns belived to migrate N in austral winter, but geographical pattern unclear",1,1
Stigmatura,budytoides,gracilis,Stigmatura budytoides,Stigmatura budytoides gracilis,Stigma_bud_FMN392923,Stigmatura budytoides,gracilis,Stigmatura_budytoides,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Stigmatura,budytoides,inzonata,Stigmatura budytoides,Stigmatura budytoides inzonata,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Stigmatura,napensis,bahiae,Stigmatura napensis,Stigmatura napensis bahiae,Stigma_napen_FMNH392295,Stigmatura napensis,bahiae (NE Brazil),Stigmatura_napensis,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Stigmatura,napensis,napensis,Stigmatura napensis,Stigmatura napensis napensis,Stigma_napen_L7240,Stigmatura napensis,napensis,Stigmatura_napensis,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,arenarum,arenarum,Sublegatus arenarum,Sublegatus arenarum arenarum,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,arenarum,atrirostris,Sublegatus arenarum,Sublegatus arenarum atrirostris,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,arenarum,glaber,Sublegatus arenarum,Sublegatus arenarum glaber,Subleg_arena_F394498,Sublegatus arenarum,glaber,Sublegatus_arenarum,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,arenarum,orinocensis,Sublegatus arenarum,Sublegatus arenarum orinocensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,arenarum,pallens,Sublegatus arenarum,Sublegatus arenarum pallens,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,arenarum,tortugensis,Sublegatus arenarum,Sublegatus arenarum tortugensis,NA,NA,NA,NA,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,modestus,brevirostris,Sublegatus modestus,Sublegatus modestus brevirostris,NA,NA,NA,NA,,directional migratory,austral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Sublegatus,modestus,modestus,Sublegatus modestus,Sublegatus modestus modestus,Subleg_modtus_L15283,Sublegatus modestus,modestus,Sublegatus_modestus,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Sublegatus,obscurior,NA,Sublegatus obscurior,Sublegatus obscurior,Subleg_obsior_SB11764,Sublegatus obscurior,-,Sublegatus_obscurior,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Suiriri,affinis,NA,Suiriri affinis,Suiriri affinis,Suiriri_affin_L15273; Suiriri_affin_MZUSP79714,Suiriri affinis (islerorum),?,Suiriri_affinis,In genus Guyramemua (G. affine) on BOW,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Suiriri,suiriri,bahiae,Suiriri suiriri,Suiriri suiriri bahiae,Suiriri_suiri_MUSP83359,Suiriri suiriri,bahiae,Suiriri_suiriri,,resident,resident,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
